entry,name,signature,status,chunk
"180006a40","FUN_180006a40","uint __fastcall FUN_180006a40(longlong param_1, uint param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180006ad0","FUN_180006ad0","undefined __fastcall FUN_180006ad0(longlong param_1, int param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180006ae0","FUN_180006ae0","undefined __fastcall FUN_180006ae0(longlong param_1, int param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180006af0","FUN_180006af0","undefined __fastcall FUN_180006af0(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180006b00","FUN_180006b00","uint __fastcall FUN_180006b00(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180006b10","FUN_180006b10","uint __fastcall FUN_180006b10(int * param_1, uint param_2, longlong * param_3, uint * param_4, undefined8 * param_5, int * param_6)","OK","PA19.dll.decompiled.part-0001.c"
"180006ba0","FUN_180006ba0","int __fastcall FUN_180006ba0(int * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180006bc0","FUN_180006bc0","int __fastcall FUN_180006bc0(int * param_1, int param_2, longlong * param_3, int * param_4, undefined8 * param_5, int * param_6)","OK","PA19.dll.decompiled.part-0001.c"
"180006c50","FUN_180006c50","undefined8 __fastcall FUN_180006c50(uint * param_1, uint param_2, uint param_3, undefined8 param_4)","OK","PA19.dll.decompiled.part-0001.c"
"180006ca0","FUN_180006ca0","uint __fastcall FUN_180006ca0(int * param_1, void * param_2, uint param_3)","OK","PA19.dll.decompiled.part-0001.c"
"180006d40","FUN_180006d40","int __fastcall FUN_180006d40(int * param_1, void * param_2, int param_3)","OK","PA19.dll.decompiled.part-0001.c"
"180006e10","FUN_180006e10","undefined __fastcall FUN_180006e10(undefined8 * param_1, undefined8 param_2, undefined8 param_3, undefined8 param_4, undefined8 param_5, undefined8 param_6, undefined8 param_7, undefined8 param_8, undefined8 param_9, undefined8 param_10, undefined8 param_11, undefined8 param_12, undefined8 param_13)","OK","PA19.dll.decompiled.part-0001.c"
"180006e70","FUN_180006e70","undefined __fastcall FUN_180006e70(undefined4 * param_1, undefined8 param_2, undefined8 param_3, undefined8 param_4)","OK","PA19.dll.decompiled.part-0001.c"
"180006ea0","FUN_180006ea0","undefined __fastcall FUN_180006ea0(undefined4 * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180006eb0","FUN_180006eb0","undefined8 __fastcall FUN_180006eb0(undefined4 param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180006ed0","FUN_180006ed0","undefined8 __fastcall FUN_180006ed0(void)","OK","PA19.dll.decompiled.part-0001.c"
"180006ef0","FUN_180006ef0","undefined8 __fastcall FUN_180006ef0(longlong param_1, int param_2, undefined4 param_3, undefined8 param_4)","OK","PA19.dll.decompiled.part-0001.c"
"180006f50","FUN_180006f50","undefined8 __fastcall FUN_180006f50(void)","OK","PA19.dll.decompiled.part-0001.c"
"180006f70","FUN_180006f70","undefined __fastcall FUN_180006f70(void)","OK","PA19.dll.decompiled.part-0001.c"
"180006fa0","FUN_180006fa0","undefined8 __fastcall FUN_180006fa0(undefined4 * param_1, undefined4 * param_2, undefined4 * param_3, undefined4 * param_4)","OK","PA19.dll.decompiled.part-0001.c"
"180006ff0","FUN_180006ff0","undefined8 __fastcall FUN_180006ff0(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180007030","FUN_180007030","undefined8 __fastcall FUN_180007030(undefined4 * param_1, undefined4 * param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180007060","FUN_180007060","undefined8 __fastcall FUN_180007060(undefined4 * param_1, undefined4 * param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180007090","FUN_180007090","undefined8 __fastcall FUN_180007090(undefined8 param_1, undefined8 param_2)","OK","PA19.dll.decompiled.part-0001.c"
"1800070c0","FUN_1800070c0","undefined8 __fastcall FUN_1800070c0(undefined8 param_1)","OK","PA19.dll.decompiled.part-0001.c"
"1800070e0","FUN_1800070e0","undefined8 __fastcall FUN_1800070e0(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
"1800071e0","FUN_1800071e0","undefined8 __fastcall FUN_1800071e0(void)","OK","PA19.dll.decompiled.part-0001.c"
"180007200","FUN_180007200","undefined8 __fastcall FUN_180007200(undefined4 param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180007220","FUN_180007220","undefined8 __fastcall FUN_180007220(void)","OK","PA19.dll.decompiled.part-0001.c"
"180007240","FUN_180007240","undefined8 __fastcall FUN_180007240(void)","OK","PA19.dll.decompiled.part-0001.c"
"180007260","FUN_180007260","longlong * __fastcall FUN_180007260(longlong * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180007280","thunk_FUN_180007580","undefined __fastcall thunk_FUN_180007580(undefined8 * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180007290","FUN_180007290","bool __fastcall FUN_180007290(undefined8 * param_1, char * param_2)","OK","PA19.dll.decompiled.part-0001.c"
"1800072c0","FUN_1800072c0","int __fastcall FUN_1800072c0(undefined8 * param_1, longlong param_2, int param_3)","OK","PA19.dll.decompiled.part-0001.c"
"180007340","FUN_180007340","ulonglong __fastcall FUN_180007340(undefined8 * param_1, char * param_2)","OK","PA19.dll.decompiled.part-0001.c"
"180007450","FUN_180007450","undefined __fastcall FUN_180007450(undefined8 * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180007480","FUN_180007480","longlong * __fastcall FUN_180007480(longlong * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180007580","FUN_180007580","undefined __fastcall FUN_180007580(undefined8 * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"1800075b0","FUN_1800075b0","undefined8 __fastcall FUN_1800075b0(undefined8 * param_1, int param_2)","OK","PA19.dll.decompiled.part-0001.c"
"1800075f0","FUN_1800075f0","undefined8 __fastcall FUN_1800075f0(undefined8 * param_1, int param_2, char * param_3, uint param_4)","OK","PA19.dll.decompiled.part-0001.c"
"1800076a0","FUN_1800076a0","undefined4 __fastcall FUN_1800076a0(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
"1800076b0","FUN_1800076b0","HRESULT __fastcall FUN_1800076b0(undefined8 * param_1, int param_2, LPVOID * param_3)","OK","PA19.dll.decompiled.part-0001.c"
